Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/01/1983,34,9,66,55,178,147,4,4,11,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/03/1984,33,4,2,2,8,8,3.8,3.687,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,20/04/1990,27,1,5,5,16,16,3.491,3.491,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/11/1988,28,9,64,64,166,166,3.988,3.89,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/11/1988,28,9,64,64,166,166,4.404,4.404,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/12/1988,28,1,6,6,18,18,3.658,3.658,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/11/1989,27,1,5,0,17,0,1.235,1.235,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/09/1986,31,5,38,19,123,63,1.8,2.818,11,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/03/1998,19,2,9,9,30,30,3.612,3.575,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/09/1996,21,3,14,13,47,43,3.985,3.911,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/04/1996,21,3,20,19,68,65,3.692,3.835,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/10/1988,29,2,13,11,36,31,3.194,3.453,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,07/10/1986,31,9,41,39,109,105,4.118,4.048,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/05/1993,24,4,35,25,117,85,3.159,3.131,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/03/1995,22,3,21,18,69,59,4.107,3.396,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/01/2001,16,4,7,6,18,15,3.772,4.002,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/11/1996,21,1,5,5,17,17,3.503,3.503,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/09/1993,24,1,6,5,20,17,3.215,3.215,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/07/1994,23,6,42,41,142,139,3.933,3.736,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/12/1997,19,3,20,20,64,64,4.49,4.287,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/10/1988,29,6,39,33,109,95,4.059,3.769,12,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/08/1992,25,8,55,55,158,158,4.021,3.898,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/05/1994,23,3,4,4,13,13,3.296,3.464,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/07/1990,27,5,24,19,78,62,3.564,3.596,12,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/09/1991,26,10,35,35,86,86,3.763,3.93,13,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/10/1985,32,10,36,34,36,34,3.15,3.539,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/10/1985,32,10,36,34,36,34,3.666,3.666,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/03/1998,19,3,17,17,57,57,3.99,3.933,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/07/1993,24,8,61,53,189,161,4.615,4.615,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/01/1983,34,9,34,33,95,92,3.95,3.731,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/02/1997,20,3,10,8,34,28,3.394,4.041,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/10/1995,22,4,27,27,88,88,4.045,4.058,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/10/1994,23,7,47,46,150,147,4.068,3.907,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/12/1994,22,3,13,12,44,40,3.7,3.626,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/06/1991,26,3,10,8,33,26,3.695,3.925,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/07/1993,24,8,47,47,154,154,4.283,4.176,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/05/1995,22,2,9,7,31,25,3.307,3.569,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,22/12/1994,22,3,16,16,54,54,4.265,4.006,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/02/1982,35,10,35,32,35,32,3.45,3.225,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/07/1994,23,3,26,20,87,68,3.031,3.183,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,07/11/1992,25,4,18,18,60,60,4.57,4.187,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/07/1992,25,6,82,37,257,117,1.29,2.742,14,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/03/1978,39,9,48,46,132,127,4,3.579,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,25/06/1984,33,10,1,1,1,1,3.5,3.706,0,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/09/1973,44,10,16,16,16,16,3.7,3.7,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/02/1996,21,1,5,1,17,3,2.221,2.221,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/02/1988,29,1,8,4,26,14,1.6,2.79,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,29/07/1990,27,4,23,16,67,51,0.879,3.374,5,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/05/1995,22,2,5,2,16,7,2.113,3.687,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/11/1983,34,2,16,8,45,22,2.267,2.798,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/05/1971,46,3,6,5,18,15,3.367,3.632,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,30/01/1978,39,10,27,27,27,27,4,4,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/10/1989,28,1,6,5,18,15,3.183,3.183,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/05/1991,26,1,5,2,17,7,2.491,2.491,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,10/04/1989,28,3,42,17,124,50,0.72,2.519,12,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/07/1993,24,2,11,7,36,23,2.965,2.865,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/11/1994,23,2,6,4,20,14,2.89,3.137,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,12/04/1989,28,4,66,18,200,53,0.27,1.777,13,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/05/1992,25,8,37,36,124,121,3.85,3.912,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/05/1992,25,2,21,12,60,34,2.733,2.799,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/08/1997,20,2,10,10,33,33,3.9,3.652,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,05/01/1989,28,9,56,55,145,142,4.464,4.07,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/01/1991,26,2,19,16,54,46,3.308,3.337,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/04/1989,28,1,5,0,17,0,1.562,1.562,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/11/1985,31,5,29,28,97,94,4.2,3.719,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/06/1990,27,7,48,47,156,153,3.375,3.696,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/04/1994,23,1,5,0,17,0,1.471,1.471,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/03/1996,21,5,35,34,117,114,4.443,3.795,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/08/1987,30,9,55,51,152,139,4.207,3.678,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/08/1987,30,9,55,51,152,139,0,0,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/03/1990,27,1,6,0,18,0,1.033,1.033,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/05/1982,35,2,11,11,33,33,3.9,4.373,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/06/1995,22,4,28,28,95,95,4.717,4.052,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/10/1989,28,1,10,9,34,30,3.768,3.497,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/01/1984,33,5,17,12,46,34,3.95,3.851,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/09/1991,26,8,48,48,154,154,3.85,3.856,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/11/1988,29,2,16,10,45,27,2.933,2.839,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/03/1985,32,10,21,17,51,42,4.478,3.984,15,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/04/1990,27,2,10,10,34,34,3.665,3.597,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/10/1988,29,3,26,16,88,54,2.545,2.895,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/02/1992,25,1,8,2,25,7,3.2,4.057,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/12/1994,22,6,43,40,143,133,3.903,3.822,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/09/1986,31,7,60,44,196,135,2.122,3.021,11,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,25/12/1990,26,6,45,35,150,118,3.55,3.318,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/10/1988,29,8,33,33,92,92,3.811,3.841,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/01/1990,27,8,59,57,159,154,3.1,3.566,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/07/1986,31,2,6,6,18,18,3.767,3.721,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/09/1977,40,4,23,14,63,38,0.3,2.643,5,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/09/1991,26,1,6,6,18,18,3.317,3.738,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/11/1990,27,4,22,22,74,74,4.47,4.266,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,04/06/1978,39,3,3,0,9,0,1.567,2.646,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/08/1986,31,2,13,9,38,25,1.95,3.061,4,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/09/1983,34,8,34,34,112,112,4.356,4.085,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/04/1997,20,3,21,20,69,66,3.675,3.954,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/10/1988,29,10,70,60,191,165,4.6,4.6,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/11/1996,20,1,8,4,26,14,1.267,2.396,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,30/09/1990,27,1,6,0,18,0,1.9,1.9,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/10/1980,37,10,34,30,34,30,3.7,3.597,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,29/03/1977,40,10,26,26,26,26,4.125,4.125,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/01/2005,12,6,33,28,91,79,3.088,3.376,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/08/1986,31,1,7,1,18,3,1.372,1.735,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,06/03/1984,33,1,6,5,18,15,3.367,3.367,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/04/1993,24,5,9,9,32,32,3.267,3.653,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/09/1988,29,8,20,20,60,60,4.18,3.718,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/08/1986,31,1,6,0,18,0,0.875,0.875,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,21/03/1990,27,10,73,67,164,157,3.388,3.388,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/02/1989,28,10,69,63,174,165,4.224,3.913,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/02/1989,28,10,69,63,174,165,4,4,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/05/1986,31,2,4,0,12,0,0.4,1.956,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/12/1987,29,1,8,0,20,0,0,0,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/08/1973,44,1,9,5,26,15,1.331,2.59,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,12/07/1974,43,3,22,20,72,64,4.575,4.26,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,21/06/1971,46,10,11,11,11,11,4.033,3.639,7,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/01/1986,31,5,16,11,47,30,1.623,3.179,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,25/02/1996,21,1,5,1,17,3,2.462,2.462,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,10/01/1986,31,10,19,19,19,19,4.2,4.2,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/02/1996,21,3,19,16,64,54,3.818,3.527,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/05/1972,45,9,46,46,122,122,4.3,4.3,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,03/06/1988,29,9,58,58,151,151,3.644,3.715,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,03/06/1988,29,9,58,58,151,151,4.428,4.428,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,29/08/1982,35,8,45,45,124,124,3.936,4.003,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/07/1984,33,10,13,5,28,8,0,2.624,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,28/06/1997,20,1,4,1,14,4,2.336,2.336,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/08/1978,39,3,12,8,41,28,3.195,3.337,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/03/1981,36,1,4,4,14,14,4.3,4.3,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/04/1984,33,8,50,50,161,161,4.3,4.3,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/07/1992,25,8,59,48,191,154,3.969,3.428,13,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,06/08/1987,30,3,10,9,34,30,3.807,3.554,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/04/1996,21,1,4,2,14,8,3.221,3.221,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,06/04/1982,35,2,13,12,36,33,3.433,3.506,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/07/1987,30,7,62,37,193,121,3.62,3.217,13,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,05/07/1988,29,4,25,20,71,56,1.24,3.183,6,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/09/1990,27,1,6,3,20,9,2.383,2.383,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/04/1964,53,2,11,9,29,25,3.1,3.831,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/01/1962,55,4,21,18,60,52,4.133,3.97,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/05/1980,37,8,51,50,137,135,3.733,3.71,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/05/1997,20,5,32,31,106,103,4.055,3.925,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/11/1996,20,3,15,15,48,48,3.719,4.023,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/01/1990,27,8,61,58,156,148,4.361,4.361,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/05/1990,27,1,6,4,18,12,3.25,3.25,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/04/1991,26,1,5,4,17,14,3.538,3.538,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/10/1986,31,3,7,5,23,17,2.4,3.943,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/10/1994,23,6,32,32,108,108,4.16,4.003,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/12/1990,26,5,58,36,179,110,4.207,3.509,17,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/06/1983,34,6,40,17,106,46,3.225,3.702,13,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/01/1989,28,2,13,11,36,30,3.014,3.243,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/06/1984,33,8,51,48,158,148,4.017,3.825,14,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/04/1989,28,4,8,8,27,27,3.815,4.26,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/08/1991,26,1,10,4,34,12,2.247,2.725,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,30/08/1965,52,3,16,15,51,48,4.136,3.774,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/01/1968,49,9,31,31,87,87,4.221,3.884,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,21/03/1987,30,9,33,30,96,86,3.5,3.526,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/03/1978,39,10,20,20,20,20,3.6,3.687,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/03/1978,39,10,20,20,20,20,3.9,3.9,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/12/1988,28,6,36,35,122,118,3.65,3.75,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/09/1987,30,7,80,29,220,85,3.325,3.001,17,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,30/07/1991,26,3,43,19,134,58,1.181,1.864,10,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,22/09/1987,30,3,21,7,59,20,0.08,2.095,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/02/1985,32,2,12,4,35,11,1.475,2.175,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/11/1995,21,2,16,7,53,25,0.759,2.388,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,20/09/1988,29,1,6,5,18,15,3.742,3.742,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/12/1988,28,5,37,26,118,85,3.067,3.165,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/04/1992,25,3,19,15,64,50,1.696,3.413,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/08/1992,25,5,31,28,104,94,3.934,3.835,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/12/1991,25,8,56,56,161,161,3.75,3.842,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/09/1990,27,8,54,49,167,153,4,3.811,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/09/1990,27,8,54,49,167,153,3.8,3.8,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/02/1989,28,3,6,0,18,0,0.267,2.328,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/01/1992,25,7,54,49,171,156,4.139,3.605,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/12/1989,27,1,5,0,17,0,0.388,0.388,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/02/1989,28,3,5,5,17,17,3.612,4.256,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/01/1992,25,2,16,11,53,36,3.646,3.218,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,17/09/1988,29,9,48,40,131,109,3,3.599,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/05/1988,29,10,39,32,39,32,3.6,2.48,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/05/1987,30,10,23,23,23,23,4,3.554,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/03/1985,32,8,61,59,166,161,3.989,3.834,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/03/1985,32,8,61,59,166,161,3.5,3.5,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,20/04/1979,38,10,27,27,27,27,4.025,3.602,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,20/04/1979,38,10,27,27,27,27,3.75,3.75,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/09/1982,35,4,4,2,14,8,3.25,3.413,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/08/1976,41,4,18,18,52,49,2.867,3.86,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/04/1969,48,10,62,60,171,167,4.517,4.31,13,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/05/1969,48,2,11,11,33,33,4.417,4.264,1,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/05/1969,48,2,11,11,33,33,4.417,4.264,1,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/04/1973,44,10,22,22,22,22,4.075,3.884,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,04/11/1986,31,1,5,3,17,10,3.265,3.265,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/08/1978,39,10,17,17,17,17,3.5,3.5,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/01/1992,25,4,27,24,89,80,3.29,3.443,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/12/1980,36,4,6,6,15,15,3.75,3.943,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/09/1984,33,10,12,12,12,12,4.325,4.037,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/09/1973,44,10,9,9,9,9,4.562,4.562,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/04/1982,35,9,56,54,150,143,3.4,3.808,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/12/1972,44,10,1,0,1,0,0,3.063,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/12/1984,32,10,18,18,19,19,3.717,3.734,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/09/1979,38,8,51,49,167,160,4.2,3.881,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/07/1986,31,2,6,4,18,12,2.483,3.365,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/07/1991,26,9,59,59,161,161,4.245,4.108,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/07/1991,26,9,59,59,161,161,4.5,4.5,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/09/1991,26,7,63,50,190,150,3.495,3.411,11,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/07/1989,28,1,12,6,38,19,2.033,2.56,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,05/07/1994,23,3,4,4,14,14,4.046,3.666,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/03/1997,20,5,28,28,93,93,3.933,4.058,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/12/1989,27,1,10,7,29,20,3.411,3.267,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/01/2005,12,10,29,29,29,29,4,4,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/04/1992,25,1,6,1,18,3,1.467,1.467,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,03/08/1986,31,7,59,44,168,122,3.725,3.391,16,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/01/1990,27,10,57,54,157,152,4.23,4.178,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,12/12/1993,23,5,19,19,64,64,3.935,3.947,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,05/02/1989,28,9,58,58,148,148,3.586,3.732,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/05/1976,41,8,41,40,110,108,3.897,3.826,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/09/1995,22,5,33,29,108,95,2.756,3.513,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/05/1991,26,2,20,11,56,32,1.258,2.218,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/01/1990,27,2,12,7,33,20,2.317,2.835,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/08/1993,24,3,20,18,67,60,3.95,3.478,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/08/1990,27,3,20,11,59,30,0.782,2.613,5,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/12/1994,22,3,21,19,71,65,3.475,3.5,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,10/04/1994,23,2,15,14,48,45,3.294,3.321,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/06/1990,27,1,5,2,15,6,2.68,2.68,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,12/12/1986,30,1,6,6,18,18,3.733,3.733,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/12/1986,30,1,6,3,18,9,2.75,2.75,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,18/11/1990,26,4,36,26,99,71,2.303,3.245,11,DESERTOR
