Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
INGENIERÍA DE SISTEMAS,Masculino,12/06/1996,21,5,31,27,99,85,3.85,3.525,5,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,03/12/1990,26,9,47,44,145,136,4.15,3.914,10,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,29/08/1983,34,10,57,53,165,151,3.9,3.557,10,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,13/06/1963,54,5,4,4,12,12,3.5,3.474,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,01/09/1984,33,3,3,0,9,0,0.522,2.018,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,28/05/1986,31,3,14,3,46,9,0,2.93,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,30/06/1982,35,3,6,1,20,3,1.17,2.349,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,28/07/2005,12,6,6,5,19,16,3.06,3.241,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/07/1986,31,10,38,33,108,91,4.5,4.5,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,13/07/1986,31,10,38,33,108,91,4.8,3.63,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,05/11/1988,29,7,49,35,141,99,2.825,3.177,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,07/01/1985,32,10,20,17,20,17,3.861,3.346,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/06/1986,31,10,60,50,169,139,4.375,4.375,14,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/06/1986,31,10,60,50,169,139,3.7,3.528,14,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,31/01/1989,28,3,22,10,73,34,2.71,2.512,5,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,16/10/1982,35,10,73,55,210,158,3.2,3.411,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,11/05/1996,21,3,1,0,3,0,2.7,3.294,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/09/1976,41,10,45,34,129,95,3.825,3.341,11,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,22/03/1987,30,3,20,4,64,11,0.42,2.022,10,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,10/12/1987,29,1,7,4,16,8,2.929,2.929,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,04/04/1990,27,10,52,47,159,145,3.7,3.729,11,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,05/12/1983,33,1,6,0,16,0,0.769,0.769,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,12/07/2005,12,10,12,12,12,12,4,4,9,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,27/12/1981,35,10,11,11,11,11,3.6,3.286,2,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,25/04/1979,38,4,2,1,5,3,1.4,3.029,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,27/02/1981,36,5,6,4,16,11,3.2,3.192,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,14/09/1984,33,4,28,17,87,46,2.295,2.833,11,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,13/09/1989,28,10,36,33,112,103,4.05,3.867,8,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,25/07/1992,25,1,5,0,16,0,0.531,0.531,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,15/01/1985,32,1,6,5,16,13,3.356,3.356,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,15/10/1988,29,1,10,7,26,18,2.62,2.883,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,8,26,9,58,19,0,2.928,9,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,5,7,4,17,11,3.129,3.131,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,06/06/1983,34,3,18,6,51,18,0.628,1.853,3,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,03/01/1983,34,1,11,7,29,17,2.496,2.801,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,13/09/1988,29,1,5,2,16,6,3.022,3.022,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,20/07/1981,36,10,16,13,16,13,3.375,3.124,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,20/07/1981,36,10,16,13,16,13,0,0,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,10,11,9,11,9,3.4,3.3,2,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,17/05/1988,29,10,54,36,129,81,1.35,3.566,15,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,21/06/1989,28,8,51,45,147,127,3.796,3.781,9,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,23/08/1988,29,1,3,0,10,0,0.66,1.817,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,16/07/1979,38,10,30,23,90,64,3.5,3.401,6,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,07/02/1978,39,7,35,30,108,93,4.088,3.605,8,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,31/07/1987,30,10,68,59,196,167,4.18,3.336,11,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,12/09/1978,39,1,5,1,16,3,1.791,1.791,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/07/1987,30,10,69,39,211,117,2.8,3.137,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,11/03/1980,37,10,18,17,18,17,3.7,3.65,4,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/09/1989,28,10,71,54,203,155,3.05,3.409,12,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/09/1989,28,10,71,54,203,155,0,0,12,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,16/04/1997,20,1,9,0,29,0,0.3,0.869,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,29/03/1997,20,1,8,4,26,13,3.3,2.654,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,15/01/1983,34,10,52,49,157,149,4.15,3.856,15,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,15/01/1983,34,10,52,49,157,149,4.5,4.5,15,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,30/09/1990,27,7,41,33,129,103,3.275,3.288,10,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/03/1987,30,1,4,1,11,2,2.827,3.215,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/09/1985,32,10,44,28,123,78,3.5,2.25,14,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,20/01/1986,31,10,33,29,91,79,3.35,3.586,6,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,16/01/1985,32,3,3,0,8,0,0,2.223,0,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,26/10/1988,29,10,58,46,162,125,3.916,3.916,14,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,07/01/1989,28,10,59,58,168,165,3.6,3.653,10,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,07/01/1989,28,10,59,58,168,165,4,4,10,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,24/07/1989,28,4,10,10,25,25,4.423,3.847,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,20/11/1986,30,9,52,45,149,132,0,0,13,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,27/09/1975,42,2,14,14,46,46,3.847,3.699,2,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,23/04/1999,18,2,10,9,32,29,3.059,3.245,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,15/04/1987,30,7,27,22,77,63,3.217,3.698,14,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,28/02/1994,23,5,37,26,118,82,3.613,3.207,7,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,14/02/1998,19,1,8,7,26,22,3.39,3.337,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,20/01/1992,25,1,11,0,35,0,0.591,0.514,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,04/03/1990,27,3,25,14,75,40,1.125,2.549,8,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,10/03/1999,18,2,14,14,45,45,3.635,3.671,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,12/12/1980,36,10,34,32,100,94,3.65,3.687,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,12/12/1980,36,10,34,32,100,94,4,4,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,11/12/1989,27,3,36,16,102,46,1.35,3.111,7,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,28/03/1982,35,2,16,9,47,23,0.45,2.274,4,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,25/05/1982,35,5,33,22,104,70,3.17,3.124,9,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,09/09/1989,28,2,13,7,34,17,1.2,2.724,5,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,05/09/1988,29,10,59,51,172,148,3.45,3.434,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,13/05/1992,25,10,55,27,153,69,2.32,2.341,13,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,21/01/1989,28,2,11,10,24,22,3.267,3.521,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/09/1978,39,10,10,8,10,8,3.55,3.393,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,14/10/1998,19,1,11,7,29,18,2.45,2.745,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/03/1983,34,9,63,49,186,142,2.75,3.316,16,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,02/10/1987,30,1,17,7,41,16,2.921,2.448,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,24/07/1972,45,10,25,25,72,72,4.15,3.575,5,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,19/03/1982,35,6,12,8,27,21,3.414,3.941,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,26/03/1984,33,1,8,3,24,9,2.283,2.6,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,23/08/1984,33,7,36,11,111,28,0.35,2.742,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,17/09/1982,35,8,37,23,109,65,0.563,3.028,8,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,30/10/1993,24,1,5,0,16,0,2.5,2.5,0,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,20/12/1995,21,1,4,0,13,0,1.808,1.808,0,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,07/08/1987,30,2,11,11,30,30,3.936,3.843,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,14/02/1983,34,10,59,53,171,153,3.25,3.329,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,14/02/1983,34,10,59,53,171,153,3.5,3.5,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,18/01/1987,30,10,19,19,54,48,4.05,3.864,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,04/04/1990,27,1,6,1,19,3,2.713,2.713,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,26/07/1985,32,10,1,1,1,1,4.1,3.778,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,12/09/1980,37,4,5,0,16,0,0.656,2.573,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,17/12/1981,35,10,14,14,14,14,5,3.215,2,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,03/03/1994,23,7,42,34,126,106,3.225,3.548,8,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/01/1994,23,5,15,15,48,48,3.964,4.177,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,03/02/1987,30,10,45,43,131,124,3.35,3.604,12,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,03/02/1987,30,10,45,43,131,124,4.25,4.25,12,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,23/08/1994,23,1,5,2,16,6,2.119,2.119,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,23/04/1994,23,8,46,35,146,109,3.5,3.037,9,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,04/07/1980,37,6,48,31,140,89,1.025,3.002,16,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,27/05/1990,27,1,4,0,11,0,1.818,1.818,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,03/01/1981,36,10,2,2,2,2,3.7,3.33,0,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,05/05/1987,30,4,44,19,127,52,1.817,2.305,13,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,13/10/1993,24,3,18,12,57,38,0.9,2.769,4,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,12/02/1996,21,1,4,4,13,13,3.8,3.8,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,6,19,16,57,48,2.88,3.382,6,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,05/12/1995,21,1,4,1,13,3,1.546,1.546,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/06/1994,23,2,16,6,53,19,1.83,1.948,4,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,25/11/1987,29,10,39,33,113,92,3.65,3.325,6,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,20/07/1984,33,9,21,21,64,64,3.963,3.781,9,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,06/03/1999,18,2,10,10,32,32,3.778,3.788,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,08/03/1988,29,2,18,7,55,21,0.917,2.097,6,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,05/11/1984,33,5,8,2,24,6,0.45,3.108,10,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,05/06/1987,30,10,48,45,140,135,4,4,9,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,08/02/1993,24,1,5,0,16,0,0.647,0.647,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,31/05/1997,20,3,20,19,65,61,3.347,3.386,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,11/08/1991,26,2,18,12,50,31,1.515,2.648,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,08/06/1997,20,10,49,43,123,109,3.283,3.639,7,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,15/01/1985,32,1,4,3,12,8,3.208,3.208,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,15/01/1973,44,3,14,13,45,42,3.013,3.597,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,12/06/1986,31,6,35,12,103,35,3.033,2.81,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/12/1995,21,3,20,15,64,48,3.313,3.198,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,16/03/1983,34,4,66,21,201,64,2.8,1.826,14,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,15/01/1991,26,10,69,65,192,182,2.885,3.569,15,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,22/03/1988,29,3,21,21,61,61,3.9,3.642,4,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,21/08/1992,25,6,32,30,100,94,3.825,3.864,6,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,4,3,0,8,0,0.525,2.854,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,22/04/1981,36,10,3,2,3,2,3.744,3.548,0,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,30/05/1986,31,10,61,53,181,155,4.35,3.669,15,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,31/03/1999,18,1,4,1,13,4,1.785,1.785,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/08/1991,26,3,17,16,55,52,3.68,3.551,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,28/05/1988,29,10,66,48,198,143,0.15,2.996,14,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,28/12/1981,35,3,3,3,9,9,4.383,3.964,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,21/08/1995,22,5,30,24,95,76,3.813,3.523,5,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,16/08/1986,31,4,20,10,63,31,1.304,3.06,12,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,14/05/1984,33,4,40,20,119,55,2.263,2.7,12,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,26/02/1993,24,4,34,17,112,55,2.283,2.198,8,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,29/11/1988,28,9,43,39,121,109,2.166,2.894,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/10/1986,31,1,13,8,36,21,3.429,2.908,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,03/04/1987,30,10,63,60,175,167,3.75,3.638,11,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,03/04/1987,30,10,63,60,175,167,3.5,3.5,11,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,30/12/1986,30,3,20,13,59,35,0.735,2.89,4,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,04/07/1989,28,2,6,1,20,3,0,1.953,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,24/01/1980,37,3,9,6,27,18,0,3.01,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/11/1986,31,1,6,1,16,3,1.794,1.794,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,21/04/1987,30,8,65,40,193,115,3.283,3.069,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,28/06/1981,36,2,12,12,32,32,3.375,3.693,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,14/09/1984,33,1,5,0,12,0,1.633,1.633,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,09/07/1982,35,5,11,7,34,21,3.038,3.224,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,28/12/1981,35,10,26,22,74,56,4,3.462,5,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,30/12/1998,18,1,4,4,13,13,3.927,3.927,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/01/1979,38,7,47,21,141,61,3.65,2.807,15,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,26/06/1985,32,4,32,26,91,74,3.033,3.448,7,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,09/07/1992,25,1,6,3,16,7,2.863,2.863,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,15/01/1997,20,2,23,10,73,32,3.385,2.527,4,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,23/01/1982,35,3,34,4,108,13,0,1.549,16,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,26/12/1980,36,10,13,13,13,13,4.05,3.536,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,29/06/2005,12,5,4,1,10,3,2.2,2.933,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,02/10/1998,19,2,9,8,28,25,3.5,3.541,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,29/04/1993,24,3,24,11,76,35,1.79,2.416,5,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,26/07/1984,33,1,11,3,32,7,2.309,2.864,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,19/09/1975,42,4,6,0,16,0,0.3,2.15,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,01/01/2000,17,2,9,7,26,22,1.8,3.015,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/06/1974,43,10,20,20,20,20,3.75,3.335,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,28/07/1984,33,10,44,31,126,89,3.05,3.228,14,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,28/07/1984,33,10,44,31,126,89,3.5,3.5,14,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,09/03/1985,32,6,20,17,62,53,3.85,3.568,5,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,21/10/1984,33,9,36,22,108,66,2.788,3.038,11,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,06/11/1989,28,10,60,51,175,149,3.45,3.419,14,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,21/01/1973,44,5,4,0,12,0,0.267,2.689,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,17/03/1988,29,5,43,20,131,63,3.567,2.663,14,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,12/02/1978,39,10,30,30,82,82,3.45,3.745,6,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,17/12/1980,36,10,19,13,20,13,3.4,3.142,6,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,28/01/1993,24,1,12,5,38,15,2.025,2.155,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,27/06/1993,24,1,5,3,16,10,2.506,2.506,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,03/07/1986,31,10,17,16,17,16,3.727,3.439,3,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,25/10/1980,37,7,30,18,89,51,3.95,3.17,13,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,05/12/1995,21,1,5,2,16,6,2.453,2.453,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,06/11/1990,27,10,62,59,178,167,5,3.811,10,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,01/04/1980,37,10,3,3,3,3,3.937,3.757,0,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/04/1995,22,7,41,36,127,112,3.513,3.557,7,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/10/1983,34,1,11,0,33,0,0.394,0.394,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,06/12/1983,33,1,8,1,18,1,0.075,0.075,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,22/10/1989,28,4,29,17,91,54,2.533,2.785,8,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,17/10/1978,39,2,13,5,41,16,0.45,2.328,3,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,01/06/1978,39,7,19,12,54,32,2.414,3.249,7,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,24/10/1975,42,9,60,46,177,135,3.95,3.487,17,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,16/02/1983,34,10,12,10,12,10,4,2.5,15,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,26/03/1989,28,10,68,59,194,167,0,0,13,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,30/05/1997,20,10,28,21,71,54,3.119,3.168,4,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,30/05/1997,20,10,28,21,71,54,0,3.35,4,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,14/04/1969,48,3,4,4,14,14,3.386,3.792,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,27/04/1990,27,10,54,52,160,154,4.5,4.5,10,GRADUADO
INGENIERÍA DE SISTEMAS,Femenino,08/07/1994,23,2,11,8,35,25,3.05,3.267,2,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,03/11/1991,26,1,11,7,32,20,2.897,3.338,2,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,15/05/1988,29,2,1,0,3,0,0.8,2.383,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,18/03/1997,20,2,5,1,16,3,2.172,2.667,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,24/09/1981,36,10,10,10,10,10,4.1,3.427,2,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,11/08/1979,38,10,34,30,97,83,3.675,3.769,6,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,16/08/1986,31,4,26,11,81,30,0,2.798,9,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,14/07/1991,26,9,70,48,207,140,3.575,3.122,16,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,01/10/1983,34,10,28,22,77,61,4,4,9,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,12/08/1980,37,9,33,33,91,91,4,4,8,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,28/11/1986,30,10,50,39,145,113,3.05,3.197,13,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,05/02/1991,26,8,48,41,149,127,3.883,3.559,9,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,04/08/1993,24,1,9,3,28,10,1.4,2.343,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,20/02/1995,22,3,24,20,76,64,3.912,3.709,4,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,18/09/1986,31,1,6,4,19,13,3.268,3.268,0,DESERTOR
INGENIERÍA DE SISTEMAS,Femenino,03/03/1993,24,9,49,47,151,145,4.05,3.767,9,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,21/10/1997,20,4,9,9,30,30,3.293,4.102,1,ACTIVO
INGENIERÍA DE SISTEMAS,Femenino,05/06/1990,27,9,47,47,145,145,4.25,4.182,10,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,21/05/1989,28,6,39,36,110,101,3.8,3.62,8,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,06/12/1989,27,10,62,50,174,140,3.7,3.2,11,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,22/06/1992,25,1,10,4,28,12,2.65,2.669,1,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,29/08/1994,23,4,33,16,107,50,0.493,2.741,9,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,30/11/1998,18,2,10,9,32,28,3.294,3.313,1,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,04/06/1992,25,4,36,22,113,64,3.425,2.659,10,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,17/10/1984,33,7,13,12,36,32,3.427,3.409,2,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,14/01/1985,32,3,5,0,16,0,1.638,2.69,0,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,07/02/1984,33,9,21,21,61,61,3.983,3.717,7,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,05/04/1992,25,10,60,50,177,149,3.25,3.384,11,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,27/11/1986,30,2,23,9,70,28,0.111,1.398,6,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,23/08/1990,27,10,72,48,209,139,1.9,3.232,14,DESERTOR
INGENIERÍA DE SISTEMAS,Masculino,31/10/1986,31,10,10,10,10,10,3.957,3.806,1,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,19/01/1990,27,2,3,1,9,3,2.733,3.535,0,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,23/08/1989,28,6,33,29,105,91,3.314,3.369,10,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,13/10/1992,25,10,53,52,156,153,3,3,10,GRADUADO
INGENIERÍA DE SISTEMAS,Masculino,23/09/1995,22,4,21,19,67,61,3.54,3.815,3,ACTIVO
INGENIERÍA DE SISTEMAS,Masculino,19/05/1992,25,1,6,3,16,9,3.084,3.084,0,DESERTOR
